event.id,unix.timestamp,date,state_code,state,state.abbr,mun_code,municipality,detained,total.people.dead,military.dead,navy.dead,federal.police.dead,afi.dead,state.police.dead,ministerial.police.dead,municipal.police.dead,public.prosecutor.dead,organized.crime.dead,civilian.dead,total.people.wounded,military.wounded,navy.wounded,federal.police.wounded,afi.wounded,state.police.wounded,ministerial.police.wounded,municipal.police.wounded,public.prosecutor.wounded,organized.crime.wounded,civilian.wounded,long.guns.seized,small.arms.seized,cartridge.sezied,clips.seized,vehicles.seized,afi,army,federal.police,ministerial.police,municipal.police,navy,other,state.police,source,organized.crime.lethality,army.lethality,navy.lethality,federal.police.lethality,organized.crime.lethality.diff,army.lethality.diff,navy.lethality.diff,federal.police.lethality.diff,organized.crime.NewIndex,army.NewIndex,navy.NewIndex,federal.police.NewIndex,perfect.lethality,category,global.id
3280.0,1311138010.0,2011-07-20,28.0,Tamaulipas,TAMPS,37.0,Soto la Marina,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3280
3281.0,1311224410.0,2011-07-21,30.0,Veracruz de Ignacio de la Llave,VER,123.0,Pánuco,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,720.0,32.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,10.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3281
3282.0,1311224410.0,2011-07-21,12.0,Guerrero,GRO,39.0,Juan R. Escudero,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,915.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,3282
3283.0,1311224410.0,2011-07-21,15.0,México,MEX,106.0,Toluca,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3283
3284.0,1311224410.0,2011-07-21,18.0,Nayarit,NAY,17.0,Tepic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,confrontations,0.5,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-0.3333333333333333,NaN,NaN,NaN,0.0,dead.wounded,3284
3285.0,1311224410.0,2011-07-21,25.0,Sinaloa,SIN,6.0,Culiacán,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,215.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3285
3286.0,1311224410.0,2011-07-21,8.0,Chihuahua,CHIH,29.0,Guadalupe y Calvo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,0.0,NaN,NaN,0.0,-1.0,0.0,0.0,NaN,-1.0,NaN,NaN,0.0,no.dead.wounded,3286
3287.0,1311224410.0,2011-07-21,30.0,Veracruz de Ignacio de la Llave,VER,121.0,Ozuluama de Mascareñas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,808.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3287
3288.0,1311310810.0,2011-07-22,32.0,Zacatecas,ZAC,47.0,Teúl de González Ortega,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4084.0,126.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,6.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3288
3289.0,1311310810.0,2011-07-22,28.0,Tamaulipas,TAMPS,22.0,Matamoros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3289
3290.0,1311310810.0,2011-07-22,14.0,Jalisco,JAL,16.0,Ayotlán,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,812.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,6.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3290
3291.0,1311310810.0,2011-07-22,25.0,Sinaloa,SIN,6.0,Culiacán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3291
3292.0,1311310810.0,2011-07-22,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,0.0,NaN,NaN,0.0,-1.0,0.0,0.0,NaN,-1.0,NaN,NaN,0.0,no.dead.wounded,3292
3293.0,1311397210.0,2011-07-23,14.0,Jalisco,JAL,97.0,Tlajomulco de Zúñiga,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,confrontations,0.0,NaN,NaN,NaN,-2.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,3293
3294.0,1311397210.0,2011-07-23,28.0,Tamaulipas,TAMPS,22.0,Matamoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3294
3295.0,1311397210.0,2011-07-23,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3295
3296.0,1311397210.0,2011-07-23,19.0,Nuevo León,NL,10.0,El Carmen,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,53.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3296
3297.0,1311397210.0,2011-07-23,30.0,Veracruz de Ignacio de la Llave,VER,155.0,Tantoyuca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,761.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3297
3298.0,1311397210.0,2011-07-23,9.0,Ciudad de México,CDMX,5.0,Gustavo A. Madero,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3298
3299.0,1311483610.0,2011-07-24,25.0,Sinaloa,SIN,4.0,Concordia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3299
3300.0,1311483610.0,2011-07-24,28.0,Tamaulipas,TAMPS,41.0,Victoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,0.0,NaN,NaN,NaN,-2.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,3300
3301.0,1311483610.0,2011-07-24,25.0,Sinaloa,SIN,6.0,Culiacán,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3301
3302.0,1311483610.0,2011-07-24,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,4998.0,158.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,0.0,0.0,NaN,NaN,-1.0,-3.0,0.0,0.0,-1.0,-1.0,NaN,NaN,0.0,just.wounded,3302
3303.0,1311483610.0,2011-07-24,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3303
3304.0,1311483610.0,2011-07-24,12.0,Guerrero,GRO,35.0,Iguala de la Independencia,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,confrontations,6.0,NaN,NaN,NaN,10.0,0.0,0.0,0.0,0.7142857142857143,NaN,NaN,NaN,0.0,dead.wounded,3304
3305.0,1311570010.0,2011-07-25,19.0,Nuevo León,NL,50.0,Vallecillo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,1257.0,236.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,3305
3306.0,1311570010.0,2011-07-25,24.0,San Luis Potosí,SLP,56.0,Villa de Arista,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,0.0,NaN,NaN,0.0,-1.0,0.0,0.0,NaN,-1.0,NaN,NaN,0.0,no.dead.wounded,3306
3307.0,1311570010.0,2011-07-25,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,0.0,NaN,NaN,0.0,-1.0,0.0,0.0,NaN,-1.0,NaN,NaN,0.0,no.dead.wounded,3307
3308.0,1311570010.0,2011-07-25,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3308
3309.0,1311570010.0,2011-07-25,8.0,Chihuahua,CHIH,37.0,Juárez,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,confrontations,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,3309
3310.0,1311570010.0,2011-07-25,12.0,Guerrero,GRO,22.0,Coyuca de Catalán,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,750.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3310
3311.0,1311570010.0,2011-07-25,19.0,Nuevo León,NL,44.0,Sabinas Hidalgo,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,5.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3311
3312.0,1311570010.0,2011-07-25,12.0,Guerrero,GRO,3.0,Ajuchitlán del Progreso,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,4.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3312
3313.0,1311570010.0,2011-07-25,19.0,Nuevo León,NL,34.0,Marín,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3313
3314.0,1311570010.0,2011-07-25,8.0,Chihuahua,CHIH,37.0,Juárez,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,0.85,NaN,NaN,NaN,-3.0,0.0,0.0,0.0,-0.08108108108108109,NaN,NaN,NaN,0.0,dead.wounded,3314
3315.0,1311570010.0,2011-07-25,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3315
3316.0,1311656410.0,2011-07-26,10.0,Durango,DGO,32.0,Santiago Papasquiaro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3316
3317.0,1311656410.0,2011-07-26,28.0,Tamaulipas,TAMPS,20.0,Mainero,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3317
3318.0,1311656410.0,2011-07-26,16.0,Michoacán de Ocampo,MICH,46.0,Juárez,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3318
3319.0,1311656410.0,2011-07-26,16.0,Michoacán de Ocampo,MICH,106.0,Yurécuaro,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,5.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3319
3320.0,1311656410.0,2011-07-26,19.0,Nuevo León,NL,49.0,Santiago,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,2.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3320
3321.0,1311656410.0,2011-07-26,19.0,Nuevo León,NL,27.0,Los Herreras,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,0.0,NaN,NaN,NaN,-1.0,0.0,0.0,0.0,-1.0,NaN,NaN,NaN,0.0,just.wounded,3321
3322.0,1311742810.0,2011-07-27,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3322
3323.0,1311742810.0,2011-07-27,7.0,Chiapas,CHIS,102.0,Tuxtla Chico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3323
3324.0,1311742810.0,2011-07-27,25.0,Sinaloa,SIN,13.0,Mocorito,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,NaN,NaN,NaN,1.0,0.0,0.0,0.0,1.0,NaN,NaN,NaN,1.0,perfect.lethality,3324
3325.0,1311742810.0,2011-07-27,28.0,Tamaulipas,TAMPS,27.0,Nuevo Laredo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3325
3326.0,1311742810.0,2011-07-27,12.0,Guerrero,GRO,38.0,Zihuatanejo de Azueta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3326
3327.0,1311742810.0,2011-07-27,16.0,Michoacán de Ocampo,MICH,13.0,Carácuaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3327
3328.0,1311742810.0,2011-07-27,18.0,Nayarit,NAY,6.0,Ixtlán del Río,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,0.0,NaN,NaN,6.0,-1.0,0.0,0.0,1.0,-1.0,NaN,NaN,1.0,perfect.lethality,3328
3329.0,1311742810.0,2011-07-27,19.0,Nuevo León,NL,26.0,Guadalupe,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,confrontations,Inf,0.0,NaN,NaN,3.0,-4.0,0.0,0.0,1.0,-1.0,NaN,NaN,1.0,perfect.lethality,3329
3330.0,1311829210.0,2011-07-28,5.0,Coahuila de Zaragoza,COAH,35.0,Torreón,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,1.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,dead.wounded,3330
3331.0,1311829210.0,2011-07-28,30.0,Veracruz de Ignacio de la Llave,VER,193.0,Veracruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,confrontations,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,no.dead.wounded,3331
